Event Name,Event ID,Order #,Order Date,Quantity,Ticket Type,Order Type,What gender do you identify with?,What's your postal code?,What operating system are you using?,How did you hear about this event?
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,454454069,2015-09-11,1,"Oui, je désire participer!",PayPal Completed,Female,G1S1W7,Mac,Other
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,453774796,2015-09-09,1,"Oui, je veux être mentor!",Free Order,Female,G1K 2B3,,Other
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,453774541,2015-09-09,1,"Oui, je veux être mentor!",Free Order,Male,G1K 3A9,,Other
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,452357393,2015-09-03,1,"Oui, je désire participer!",PayPal Completed,Female,G0A 4S0,Mac,Facebook
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,458286836,2015-09-24,1,"Oui, je veux être mentor!",Paid with Cheque,Female,G3G3G3,,Facebook
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,450264495,2015-08-27,1,"Oui, je veux être mentor!",Free Order,Male,G1X2N1,,Other
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,454821333,2015-09-13,1,"Oui, je veux être mentor!",PayPal Completed,Male,G7H 4A4,,Facebook | From a Friend
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,446721814,2015-08-13,1,"Oui, je veux être mentor!",PayPal Completed,Male,G1L2E5,,Twitter | From a Friend
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,452083445,2015-09-02,1,"Oui, je désire participer!",PayPal Completed,Female,G1R 1J3,Mac,Facebook | Twitter | From a Friend
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,453627215,2015-09-09,1,"Oui, je veux être mentor!",Free Order,Male,G1H 4J3,,Facebook
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,448294910,2015-08-19,1,"Oui, je désire participer!",PayPal Completed,Female,G1S 3C2,Linux,From a Friend
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,447744004,2015-08-17,1,"Oui, je veux être mentor!",Free Order,Male,G6C 0A2,,Facebook
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,454176298,2015-09-10,1,"Oui, je désire participer!",PayPal Completed,Female,G1S2S2,Windows,Other
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,450132123,2015-08-26,1,"Oui, je désire participer!",PayPal Completed,Female,g1v1t1,Mac,From a Friend
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,454821333,2015-09-13,1,"Oui, je désire participer!",PayPal Completed,Female,G7H 4A4,Windows,Facebook
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,452533399,2015-09-04,1,"Oui, je désire participer!",PayPal Completed,Female,G3K 0L5,Mac,Facebook
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,446746014,2015-08-13,1,"Oui, je désire participer!",PayPal Completed,Female,G1W4T6,Mac,From a Friend
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,454561770,2015-09-12,1,"Oui, je désire participer!",PayPal Completed,Female,G1V0A6,Mac,Facebook | From a Friend
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,453189714,2015-09-08,1,"Oui, je désire participer!",PayPal Completed,Female,G1S 2Y6,Windows,Facebook
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,449826406,2015-08-25,1,"Oui, je désire participer!",PayPal Completed,Female,G1R 1B6,Mac,From a Friend
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,453099980,2015-09-07,1,"Oui, je désire participer!",PayPal Completed,Female,G3J1H5,Windows,Facebook
Ville de Québec: Parlons de données avec Python le 26 septembre (pour débutantes),17783913163,447478352,2015-08-16,1,"Oui, je désire participer!",PayPal Completed,Female,G1r3x9,Mac,From a Friend
Brampton: Data Insights with Python for Beginners on September 26th,18424040802,453645553,2015-09-09,1,"Yes, I'd like to attend!",Free Order,Female,M6G 1C1,,Other
Brampton: Data Insights with Python for Beginners on September 26th,18424040802,453645553,2015-09-09,1,"Yes, I'd like to attend!",Free Order,Male,M5B 2R9,,From a Friend
Brampton: Data Insights with Python for Beginners on September 26th,18424040802,453833491,2015-09-09,1,"Yes, I'd like to attend!",Free Order,Female,L5M 0G7,,Other
Brampton: Data Insights with Python for Beginners on September 26th,18424040802,454061075,2015-09-10,1,"Yes, I'd like to attend!",Free Order,Female,L6y 0T4,,Other
Brampton: Data Insights with Python for Beginners on September 26th,18424040802,454719748,2015-09-12,1,"Yes, I'd like to attend!",Free Order,Female,L6P 2H8,,Other
Brampton: Data Insights with Python for Beginners on September 26th,18424040802,454867686,2015-09-13,1,"Yes, I'd like to attend!",Free Order,Female,L6x5h2,,Facebook
Brampton: Data Insights with Python for Beginners on September 26th,18424040802,455418467,2015-09-15,1,"Yes, I'd like to attend!",Free Order,Female,l6v2h2,,Other
Brampton: Data Insights with Python for Beginners on September 26th,18424040802,455528824,2015-09-15,1,"Yes, I'd like to attend!",Free Order,Male,L2f3f5,,Other
Brampton: Data Insights with Python for Beginners on September 26th,18424040802,455567250,2015-09-15,1,"Yes, I'd like to attend!",Free Order,Female,l6v1a9t,,Twitter
Brampton: Data Insights with Python for Beginners on September 26th,18424040802,456012388,2015-09-17,1,"Yes, I'd like to attend!",Free Order,Female,m9v4j3,,Other
Brampton: Data Insights with Python for Beginners on September 26th,18424040802,456012388,2015-09-17,1,"Yes, I'd like to attend!",Free Order,Male,m9v4j3,,From a Friend
Brampton: Data Insights with Python for Beginners on September 26th,18424040802,456286961,2015-09-17,1,"Yes, I'd like to attend!",Free Order,Female,H3H2B3,,Other
Brampton: Data Insights with Python for Beginners on September 26th,18424040802,457257632,2015-09-21,1,"Yes, I'd like to attend!",Free Order,Female,m5r 2p7,,Facebook | Twitter
Brampton: Data Insights with Python for Beginners on September 26th,18424040802,457920344,2015-09-23,1,"Yes, I'd like to mentor!",Free Order,Male,L6y4h6,,Other
Brampton: Data Insights with Python for Beginners on September 26th,18424040802,458467218,2015-09-25,1,"Yes, I'd like to attend!",Free Order,Female,L6Y4N2,,Other
Brampton: Data Insights with Python for Beginners on September 26th,18424040802,458467218,2015-09-25,1,"Yes, I'd like to attend!",Free Order,Female,L6Y4N2,,Other
Brampton: Data Insights with Python for Beginners on September 26th,18424040802,458638862,2015-09-26,1,"Yes, I'd like to attend!",Free Order,Female,L6P 3J5,,Other
Brampton: Data Insights with Python for Beginners on September 26th,18424040802,458639309,2015-09-26,1,"Yes, I'd like to attend!",Free Order,Male,L6P 3J5,,Other
Brampton: Data Insights with Python for Beginners on September 26th,18424040802,458607655,2015-09-25,1,"Yes, I'd like to attend!",Free Order,Female,M9B0B1,,Other
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454295900,2015-09-11,1,"Yes, I'd like to attend!",PayPal Completed,Female,M1N 2E3,Windows,Twitter
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454304523,2015-09-11,1,"Yes, I'd like to attend!",PayPal Completed,Female,L6H 4Z9,Mac,From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454334342,2015-09-11,1,"Yes, I'd like to attend!",PayPal Completed,Female,M4S1W2,Windows,Twitter
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454550819,2015-09-11,1,"Yes, I'd like to attend!",PayPal Completed,Female,M5V 0K4,Mac,From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454665689,2015-09-12,1,"Yes, I'd like to attend!",PayPal Completed,Female,M6H 3S8,Mac,Facebook
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,455945568,2015-09-16,1,"Yes, I'd like to attend!",PayPal Completed,Female,M4P 2L4,Mac,From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,455945568,2015-09-16,1,Make a Donation!,PayPal Completed,Female,M4P 2L4,,From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,456445246,2015-09-18,1,"Yes, I'd like to attend!",PayPal Completed,Male,N2J 4M5,Windows,Facebook
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,456547499,2015-09-18,1,Make a Donation!,PayPal Completed,Female,M2N6Z7,,From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,456935906,2015-09-20,1,"Yes, I'd like to attend!",PayPal Completed,Male,M5A 4C9,Mac,Facebook | Twitter | From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,457912451,2015-09-23,1,"Yes, I'd like to attend!",PayPal Completed,Female,L6E1Z5,Mac,Other
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,458578619,2015-09-25,1,"Yes, I'd like to attend!",PayPal Completed,Female,M6G1G8,Mac,From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,457582990,2015-09-22,1,"Yes, I'd like to mentor!",Paid with Cheque,Female,NA,,Twitter
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454418251,2015-09-11,1,"Yes, I'd like to attend!",PayPal Completed,Female,m4l1h3,Mac,Twitter
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,457583199,2015-09-22,1,"Yes, I'd like to mentor!",Paid with Cheque,Male,NA,,From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,458589739,2015-09-25,1,"Yes, I'd like to mentor!",Free Order,Male,M4E 2P2,,Other
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,456099111,2015-09-17,1,"Yes, I'd like to attend!",PayPal Completed,Female,V6Z 2R1,Windows,Other
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454303658,2015-09-11,1,"Yes, I'd like to attend!",PayPal Completed,Female,M4P2L3,Mac,From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,458144363,2015-09-24,1,"Yes, I'd like to attend!",PayPal Completed,Female,M1H 0A2,Windows,Other
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454866251,2015-09-13,1,"Yes, I'd like to attend!",PayPal Completed,Female,L6E 2E5,Mac,Other
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454309458,2015-09-11,1,"Yes, I'd like to attend!",PayPal Completed,Female,M5S2H8,Mac,Other
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454304253,2015-09-11,1,Make a Donation!,PayPal Completed,Female,m6r2c7,,Twitter
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454304253,2015-09-11,1,"Yes, I'd like to attend!",PayPal Completed,Female,m6r2c7,Windows,Twitter
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,458403504,2015-09-25,1,"Yes, I'd like to attend!",PayPal Completed,Female,M4Y1L5,Windows,Facebook
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454923297,2015-09-14,1,"Yes, I'd like to attend!",PayPal Completed,Female,M6J2K8,Mac,Other
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,455288366,2015-09-15,1,"Yes, I'd like to attend!",PayPal Completed,Male,M2l2l3,Mac,From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,456430972,2015-09-18,1,"Yes, I'd like to attend!",PayPal Completed,Female,M4X1N3,Windows,Other
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,455691384,2015-09-16,1,"Yes, I'd like to attend!",PayPal Completed,Female,M6K 3R9,Windows,From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454320330,2015-09-11,1,"Yes, I'd like to attend!",PayPal Completed,Female,M5T 1K5,Windows,From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454323101,2015-09-11,1,"Yes, I'd like to attend!",PayPal Completed,Female,M5T1K5,Mac,From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454337256,2015-09-11,1,"Yes, I'd like to attend!",PayPal Completed,Female,m6p 2p3,Windows,Other
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454295328,2015-09-11,1,"Yes, I'd like to attend!",PayPal Completed,Female,M2J3P4,Windows,From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454300618,2015-09-11,1,"Yes, I'd like to attend!",PayPal Completed,Female,M5A4S8,Mac,From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454673662,2015-09-12,1,"Yes, I'd like to attend!",PayPal Completed,Female,M1X1Y3,Mac,From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454674351,2015-09-12,1,"Yes, I'd like to attend!",PayPal Completed,Female,N2L2X2,Windows,Facebook | From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,456086914,2015-09-17,1,"Yes, I'd like to attend!",PayPal Completed,Female,M4Y2K2,Mac,From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454643950,2015-09-12,1,"Yes, I'd like to attend!",PayPal Completed,Female,M5J2H2,Windows,Facebook
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,456607159,2015-09-18,1,"Yes, I'd like to attend!",PayPal Completed,Female,M2j0b4,Windows,From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,456547499,2015-09-18,1,"Yes, I'd like to attend!",PayPal Completed,Female,M2N6Z7,Windows,From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,456775173,2015-09-19,1,"Yes, I'd like to attend!",PayPal Completed,Female,M5V 4A1,Mac,From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,458293181,2015-09-24,1,"Yes, I'd like to mentor!",Paid with Cheque,Other,NA,,Facebook
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454327170,2015-09-11,1,"Yes, I'd like to attend!",PayPal Completed,Male,M5V2K3,Windows,Twitter
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,457904437,2015-09-23,1,"Yes, I'd like to mentor!",Paid with Cheque,Other,na,,From a Friend
Toronto: Data Insights with Python for Beginners on September 26th (Downtown),18566540021,454502690,2015-09-11,1,"Yes, I'd like to attend!",PayPal Completed,Female,m4y 2p9,Mac,Facebook
